n_pairs,generating_policy,selected_policy,hits,n_simulations,rate,ci_lo,ci_hi
576,history_frequency,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,history_frequency,unresolved_tie,942,1000,0.942,0.9257500917212245,0.9548669299284063
576,reward_learning,uniform,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,expertise,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,reward_learning,689,1000,0.689,0.6596315221253087,0.7169219102090355
576,reward_learning,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,decay_q:0.02,206,1000,0.206,0.18208097296652836,0.2321692434022693
576,reward_learning,decay_q:0.05,15,1000,0.015,0.00911089683719635,0.02460119479160246
576,reward_learning,decay_q:0.1,2,1000,0.002,0.000548632102457155,0.007262958889587807
576,reward_learning,decay_q:0.2,28,1000,0.028,0.019442147463132154,0.040170444802420505
576,reward_learning,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,discounted_evidence:0.95,2,1000,0.002,0.000548632102457155,0.007262958889587807
576,reward_learning,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,reward_learning,unresolved_tie,58,1000,0.058,0.045133070071593756,0.07424990827877548
576,belief_static,uniform,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,expertise,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,reward_learning,55,1000,0.055,0.04249722594783333,0.07090871379405425
576,belief_static,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,decay_q:0.02,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
576,belief_static,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,belief_static,unresolved_tie,944,1000,0.944,0.9279763237468875,0.9566253903083978
576,belief_dynamic,uniform,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,expertise,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,reward_learning,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,belief_dynamic,825,1000,0.825,0.8002178770109885,0.8472946389078577
576,belief_dynamic,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,decay_q:0.05,9,1000,0.009,0.004742006589011481,0.017016007822824013
576,belief_dynamic,decay_q:0.1,21,1000,0.021,0.013775634089646441,0.03189053475611568
576,belief_dynamic,decay_q:0.2,4,1000,0.004,0.0015565629678934295,0.010239720429805971
576,belief_dynamic,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,discounted_evidence:0.9,16,1000,0.016,0.009872155867426248,0.02583228196419978
576,belief_dynamic,discounted_evidence:0.95,125,1000,0.125,0.10592590591609449,0.14694426802369845
576,belief_dynamic,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,belief_dynamic,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,uniform,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,expertise,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,reward_learning,274,1000,0.274,0.24726035064363416,0.30246940751741447
576,decay_q:0.02,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,belief_dynamic,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
576,decay_q:0.02,decay_q:0.02,405,1000,0.405,0.3749938490885732,0.43573326164284115
576,decay_q:0.02,decay_q:0.05,204,1000,0.204,0.18017859900704303,0.23008692495610017
576,decay_q:0.02,decay_q:0.1,33,1000,0.033,0.023592783250793958,0.045981540028894805
576,decay_q:0.02,decay_q:0.2,65,1000,0.065,0.05132354738787931,0.08200585438228047
576,decay_q:0.02,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,discounted_evidence:0.95,17,1000,0.017,0.010640599663218203,0.027056184371235047
576,decay_q:0.02,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.02,unresolved_tie,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
576,decay_q:0.05,uniform,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.05,expertise,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.05,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.05,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.05,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.05,reward_learning,39,1000,0.039,0.028658799196088068,0.052869601300564
576,decay_q:0.05,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.05,belief_dynamic,8,1000,0.008,0.004059147003819634,0.01570652120518864
576,decay_q:0.05,decay_q:0.02,253,1000,0.253,0.22703534099919023,0.28085514690248675
576,decay_q:0.05,decay_q:0.05,301,1000,0.301,0.2733757183519434,0.33014738728544
576,decay_q:0.05,decay_q:0.1,162,1000,0.162,0.14046373996425415,0.18612324348014586
576,decay_q:0.05,decay_q:0.2,132,1000,0.132,0.11242130181016353,0.15439529554941994
576,decay_q:0.05,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.05,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.05,discounted_evidence:0.95,105,1000,0.105,0.08748748752043772,0.1255357623628108
576,decay_q:0.05,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.05,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.05,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,uniform,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,expertise,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,reward_learning,8,1000,0.008,0.004059147003819634,0.01570652120518864
576,decay_q:0.1,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,belief_dynamic,13,1000,0.013,0.0076127471221297755,0.022114652101014598
576,decay_q:0.1,decay_q:0.02,73,1000,0.073,0.058458786926264744,0.09080938446651277
576,decay_q:0.1,decay_q:0.05,197,1000,0.197,0.173527752304166,0.22279134823918673
576,decay_q:0.1,decay_q:0.1,337,1000,0.337,0.3083759318113042,0.3668716371278592
576,decay_q:0.1,decay_q:0.2,244,1000,0.244,0.21839238069189443,0.27156699138433754
576,decay_q:0.1,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,discounted_evidence:0.95,128,1000,0.128,0.10870719327761863,0.15014001927065596
576,decay_q:0.1,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.1,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,uniform,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,expertise,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,reward_learning,23,1000,0.023,0.015374164302931469,0.0342766969484851
576,decay_q:0.2,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,belief_dynamic,7,1000,0.007,0.0033948250792319975,0.01437849692694906
576,decay_q:0.2,decay_q:0.02,56,1000,0.056,0.04337460969160231,0.07202367625311248
576,decay_q:0.2,decay_q:0.05,63,1000,0.063,0.049549444227037005,0.07979526513746835
576,decay_q:0.2,decay_q:0.1,163,1000,0.163,0.14140362461572464,0.1871757050315026
576,decay_q:0.2,decay_q:0.2,669,1000,0.669,0.6392355125320964,0.6974709957457036
576,decay_q:0.2,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,discounted_evidence:0.95,18,1000,0.018,0.011415645858738454,0.02827348437854201
576,decay_q:0.2,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,decay_q:0.2,unresolved_tie,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
576,discounted_evidence:0.8,uniform,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,expertise,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,reward_learning,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,discounted_evidence:0.8,1000,1000,1.0,0.9961731014136095,1.0
576,discounted_evidence:0.8,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.8,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,uniform,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,expertise,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,reward_learning,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,belief_dynamic,6,1000,0.006,0.0027526315709082315,0.013028344232445605
576,discounted_evidence:0.9,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,discounted_evidence:0.8,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
576,discounted_evidence:0.9,discounted_evidence:0.9,992,1000,0.992,0.9842934787948114,0.9959408529961804
576,discounted_evidence:0.9,discounted_evidence:0.95,1,1000,0.001,0.0001765418290572713,0.0056427029601604705
576,discounted_evidence:0.9,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.9,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,uniform,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,expertise,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,reward_learning,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,belief_dynamic,149,1000,0.149,0.1282740046402946,0.17241247816735156
576,discounted_evidence:0.95,decay_q:0.02,6,1000,0.006,0.0027526315709082315,0.013028344232445605
576,discounted_evidence:0.95,decay_q:0.05,86,1000,0.086,0.07016826133956046,0.10500041068997089
576,discounted_evidence:0.95,decay_q:0.1,100,1000,0.1,0.08290915646323203,0.12015236240588041
576,discounted_evidence:0.95,decay_q:0.2,21,1000,0.021,0.013775634089646441,0.03189053475611568
576,discounted_evidence:0.95,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,discounted_evidence:0.9,2,1000,0.002,0.000548632102457155,0.007262958889587807
576,discounted_evidence:0.95,discounted_evidence:0.95,636,1000,0.636,0.6057102084592761,0.6652488751252258
576,discounted_evidence:0.95,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,discounted_evidence:0.95,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,uniform,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,expertise,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,reward_learning,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,recent_window:5,1000,1000,1.0,0.9961731014136095,1.0
576,recent_window:5,recent_window:8,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:5,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,uniform,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,expertise,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,repeat_last,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,win_stay_expertise,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,history_frequency,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,reward_learning,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,belief_static,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,belief_dynamic,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,decay_q:0.02,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,decay_q:0.05,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,decay_q:0.1,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,decay_q:0.2,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,discounted_evidence:0.8,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,discounted_evidence:0.9,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,discounted_evidence:0.95,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,recent_window:5,0,1000,0.0,0.0,0.003826898586390522
576,recent_window:8,recent_window:8,1000,1000,1.0,0.9961731014136095,1.0
576,recent_window:8,unresolved_tie,0,1000,0.0,0.0,0.003826898586390522
