episode_id,round,condition,hidden_target_type,initial_target_type,final_target_type,swap_condition,rounds_since_swap,primary_strategy,probe_pred,probe_p_fairness,probe_p_risk,probe_p_expertise,probe_matches_active,probe_matches_initial,probe_matches_final,behaviour_matches_final,behaviour_matches_initial,probe_p_final,bayes_pred,bayes_p_final,bayes_matches_final
random_target-003-expertise,5,random_target,expertise,expertise,expertise,False,,risk,expertise,7.904163234756351e-07,4.938917773971545e-08,0.9999991601944987,1,1,1,0,0,0.9999991601944987,expertise,0.4107447083756891,1
random_target-003-expertise,6,random_target,expertise,expertise,expertise,False,,expertise,expertise,1.9133380147828744e-06,7.260391141079414e-06,0.9999908262708442,1,1,1,1,1,0.9999908262708442,expertise,0.5193057274035568,1
random_target-003-expertise,7,random_target,expertise,expertise,expertise,False,,fairness,expertise,2.665722902507176e-05,4.186551540295924e-06,0.9999691562194346,1,1,1,0,0,0.9999691562194346,fairness,0.2577258733067173,0
random_target-003-expertise,8,random_target,expertise,expertise,expertise,False,,fairness,expertise,2.5857114197638027e-08,1.9619211915602804e-07,0.9999997779507666,1,1,1,0,0,0.9999997779507666,fairness,0.19509485889733233,0
random_target-003-fairness,1,random_target,fairness,fairness,fairness,False,,expertise,fairness,0.9999873072404439,1.2642425966483856e-05,5.033358977767035e-08,1,1,1,0,0,0.9999873072404439,fairness,0.3333333333333333,1
random_target-003-fairness,2,random_target,fairness,fairness,fairness,False,,fairness,fairness,0.9999684261901873,3.15237027413143e-05,5.010707140958151e-08,1,1,1,1,1,0.9999684261901873,fairness,0.41966561786679085,1
random_target-003-fairness,3,random_target,fairness,fairness,fairness,False,,risk,fairness,0.9999996156257808,2.94261310255907e-07,9.011290881784179e-08,1,1,1,0,0,0.9999996156257808,risk,0.20126933381386136,0
random_target-003-fairness,4,random_target,fairness,fairness,fairness,False,,risk,fairness,0.999999990679404,9.194651245804721e-09,1.2594482930006385e-10,1,1,1,0,0,0.999999990679404,risk,0.15576548347106817,0
random_target-003-fairness,5,random_target,fairness,fairness,fairness,False,,risk,fairness,0.9999999391967141,5.8344333845095465e-08,2.4589519553865595e-09,1,1,1,0,0,0.9999999391967141,risk,0.1260487159376994,0
random_target-003-fairness,6,random_target,fairness,fairness,fairness,False,,risk,fairness,0.9999789442860088,2.1052625890570865e-05,3.0881007007006103e-09,1,1,1,0,0,0.9999789442860088,risk,0.1088783287794251,0
random_target-003-fairness,7,random_target,fairness,fairness,fairness,False,,risk,fairness,0.9999997777346251,2.1743651611786308e-07,4.828858757771282e-09,1,1,1,0,0,0.9999997777346251,risk,0.09964114169285804,0
random_target-003-fairness,8,random_target,fairness,fairness,fairness,False,,risk,fairness,0.9999875691152442,1.105635752924666e-05,1.374527226509165e-06,1,1,1,0,0,0.9999875691152442,risk,0.09486162519968841,0
random_target-003-risk,1,random_target,risk,risk,risk,False,,fairness,risk,1.1776863532073223e-09,0.9999998963664168,1.0245589699645221e-07,1,1,1,0,0,0.9999998963664168,fairness,0.3333333333333333,0
random_target-003-risk,2,random_target,risk,risk,risk,False,,risk,risk,2.014533954365435e-08,0.9999999784890474,1.3656129206487857e-09,1,1,1,1,1,0.9999999784890474,risk,0.41966561786679085,1
random_target-003-risk,3,random_target,risk,risk,risk,False,,risk,risk,1.8321961259599598e-10,0.999999996952045,2.8647353422191855e-09,1,1,1,1,1,0.999999996952045,risk,0.5636798785512066,1
random_target-003-risk,4,random_target,risk,risk,risk,False,,risk,risk,4.362073264692483e-11,0.9999999999460738,1.0305584240061187e-11,1,1,1,1,1,0.9999999999460738,risk,0.6720331781177474,1
random_target-003-risk,5,random_target,risk,risk,risk,False,,risk,risk,2.423927150062748e-07,0.9999996338450421,1.237622428730523e-07,1,1,1,1,1,0.9999996338450421,risk,0.7404619340356943,1
random_target-003-risk,6,random_target,risk,risk,risk,False,,risk,risk,2.512429571085911e-09,0.9999999776487485,1.9838821834504135e-08,1,1,1,1,1,0.9999999776487485,risk,0.7790177122264265,1
random_target-003-risk,7,random_target,risk,risk,risk,False,,expertise,risk,4.064695197920522e-06,0.9999933732962691,2.562008533105602e-06,1,1,1,0,0,0.9999933732962691,risk,0.48644970440875035,1
random_target-003-risk,8,random_target,risk,risk,risk,False,,expertise,risk,7.283198452313957e-08,0.9999996627760015,2.6439201402101854e-07,1,1,1,0,0,0.9999996627760015,expertise,0.3670719945498371,0
shuffled_history-000-expertise,1,shuffled_history,expertise,expertise,expertise,False,,expertise,expertise,5.044486355664671e-08,1.1338145924534689e-07,0.9999998361736773,1,1,1,1,1,0.9999998361736773,fairness,0.3333333333333333,0
shuffled_history-000-expertise,2,shuffled_history,expertise,expertise,expertise,False,,risk,expertise,2.3344633667442983e-07,1.4371377033835874e-08,0.9999997521822862,1,1,1,0,0,0.9999997521822862,risk,0.2567070016638839,0
shuffled_history-000-expertise,3,shuffled_history,expertise,expertise,expertise,False,,risk,expertise,1.5958921582698865e-06,2.5185912344929066e-07,0.9999981522487182,1,1,1,0,0,0.9999981522487182,risk,0.19158479912636983,0
shuffled_history-000-expertise,4,shuffled_history,expertise,expertise,expertise,False,,expertise,expertise,2.2043709602230246e-05,1.4138683272872392e-06,0.9999765424220705,1,1,1,1,1,0.9999765424220705,fairness,0.33678672176387503,0
shuffled_history-000-expertise,5,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,8.234244162297401e-08,1.5260022838933144e-08,0.9999999023975357,1,1,1,0,0,0.9999999023975357,fairness,0.1621694033987166,0
shuffled_history-000-expertise,6,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,1.074667517399341e-09,7.181926700147473e-10,0.9999999982071399,1,1,1,0,0,0.9999999982071399,fairness,0.14362589630168945,0
shuffled_history-000-expertise,7,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,2.7085345849560883e-05,3.95333613894361e-07,0.9999725193205365,1,1,1,0,0,0.9999725193205365,fairness,0.12482793018557856,0
shuffled_history-000-expertise,8,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,2.2607696534163777e-09,6.274935878684927e-09,0.9999999914642944,1,1,1,0,0,0.9999999914642944,fairness,0.1106132786945266,0
shuffled_history-000-fairness,1,shuffled_history,fairness,fairness,fairness,False,,fairness,fairness,0.999921301098069,2.4142487090366936e-05,5.4556414840815566e-05,1,1,1,1,1,0.999921301098069,fairness,0.3333333333333333,1
shuffled_history-000-fairness,2,shuffled_history,fairness,fairness,fairness,False,,expertise,fairness,0.9999672957755126,2.2580098994678936e-06,3.0446214587897205e-05,1,1,1,0,0,0.9999672957755126,expertise,0.2567070016638839,0
shuffled_history-000-fairness,3,shuffled_history,fairness,fairness,fairness,False,,expertise,fairness,0.9999965282816706,3.909924905686495e-07,3.080725838773817e-06,1,1,1,0,0,0.9999965282816706,expertise,0.19158479912636983,0
shuffled_history-000-fairness,4,shuffled_history,fairness,fairness,fairness,False,,fairness,fairness,0.9998750743685718,0.00011171011790888076,1.3215513519191221e-05,1,1,1,1,1,0.9998750743685718,fairness,0.336786721763875,1
shuffled_history-000-fairness,5,shuffled_history,fairness,fairness,fairness,False,,fairness,fairness,0.9999369527640951,6.190144016985682e-05,1.145795735243285e-06,1,1,1,1,1,0.9999369527640951,fairness,0.48987662528850473,1
shuffled_history-000-fairness,6,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9999625966886805,3.6461035864444636e-05,9.422754549861816e-07,1,1,1,0,0,0.9999625966886805,risk,0.23980231044745903,0
shuffled_history-000-fairness,7,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9940045337321253,0.0057715060449535375,0.00022396022292113925,1,1,1,0,0,0.9940045337321253,risk,0.19280761373982913,0
shuffled_history-000-fairness,8,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9997311892003411,0.00020306764662285842,6.57431530360168e-05,1,1,1,0,0,0.9997311892003411,risk,0.15287348140117218,0
shuffled_history-000-risk,1,shuffled_history,risk,risk,risk,False,,expertise,risk,7.183458328086981e-07,0.9998506399897034,0.00014864166446380521,1,1,1,0,0,0.9998506399897034,fairness,0.3333333333333333,0
shuffled_history-000-risk,2,shuffled_history,risk,risk,risk,False,,risk,risk,1.0396114759762484e-06,0.9999682116189318,3.07487695920867e-05,1,1,1,1,1,0.9999682116189318,risk,0.41966561786679085,1
shuffled_history-000-risk,3,shuffled_history,risk,risk,risk,False,,risk,risk,1.4456716943519007e-10,0.9999997815369177,2.1831851514591495e-07,1,1,1,1,1,0.9999997815369177,risk,0.5636798785512066,1
shuffled_history-000-risk,4,shuffled_history,risk,risk,risk,False,,risk,risk,5.158335939888594e-07,0.999997088766727,2.3953996789663247e-06,1,1,1,1,1,0.999997088766727,risk,0.6720331781177474,1
shuffled_history-000-risk,5,shuffled_history,risk,risk,risk,False,,expertise,risk,9.38165602511733e-09,0.9999998804667701,1.1015157389820935e-07,1,1,1,0,0,0.9999998804667701,expertise,0.3731775011147202,0
shuffled_history-000-risk,6,shuffled_history,risk,risk,risk,False,,expertise,risk,6.194925647131747e-07,0.9999838251285311,1.5555378904359002e-05,1,1,1,0,0,0.9999838251285311,expertise,0.27360277566158353,0
shuffled_history-000-risk,7,shuffled_history,risk,risk,risk,False,,fairness,risk,2.6801179372602965e-08,0.9999989584407764,1.0147580443453202e-06,1,1,1,0,0,0.9999989584407764,risk,0.4184276803773336,1
shuffled_history-000-risk,8,shuffled_history,risk,risk,risk,False,,risk,risk,2.7329973758223477e-07,0.9999996978844814,2.8815781155178694e-08,1,1,1,1,1,0.9999996978844814,risk,0.5081930493880579,1
shuffled_history-001-expertise,1,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,1.3187564883281133e-05,2.690015301357637e-06,0.9999841224198153,1,1,1,0,0,0.9999841224198153,fairness,0.3333333333333333,0
shuffled_history-001-expertise,2,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,6.593070859076522e-06,4.536826606424704e-08,0.9999933615608749,1,1,1,0,0,0.9999933615608749,fairness,0.16066876426641838,0
shuffled_history-001-expertise,3,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,1.3372380529606797e-08,1.2856967652586225e-05,0.9999871296599668,1,1,1,0,0,0.9999871296599668,fairness,0.14311207464993175,0
shuffled_history-001-expertise,4,shuffled_history,expertise,expertise,expertise,False,,risk,expertise,5.068155409001064e-08,6.391345707001183e-09,0.9999999429271001,1,1,1,0,0,0.9999999429271001,risk,0.2510426360778628,0
shuffled_history-001-expertise,5,shuffled_history,expertise,expertise,expertise,False,,expertise,expertise,0.0003010227954867979,0.009227136307814828,0.9904718408966985,1,1,1,1,1,0.9904718408966985,fairness,0.3654808506146397,0
shuffled_history-001-expertise,6,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,1.753542646332913e-07,1.527057217860806e-06,0.9999982975885174,1,1,1,0,0,0.9999982975885174,fairness,0.1750156852138581,0
shuffled_history-001-expertise,7,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,7.373334027535168e-11,1.0363623924908623e-09,0.9999999988899042,1,1,1,0,0,0.9999999988899042,fairness,0.14430201145582025,0
shuffled_history-001-expertise,8,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,4.848535801494926e-07,7.177344296246399e-07,0.9999987974119902,1,1,1,0,0,0.9999987974119902,fairness,0.12160981261199694,0
shuffled_history-001-fairness,1,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9999997705790533,1.1781349788082448e-07,1.1160744875451408e-07,1,1,1,0,0,0.9999997705790533,fairness,0.3333333333333333,1
shuffled_history-001-fairness,2,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9999996887322596,3.105699411560636e-07,6.977991213815688e-10,1,1,1,0,0,0.9999996887322596,risk,0.2567070016638839,0
shuffled_history-001-fairness,3,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9999729819235234,2.652546173741044e-05,4.926147390786313e-07,1,1,1,0,0,0.9999729819235234,risk,0.19158479912636983,0
shuffled_history-001-fairness,4,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9999986600795646,1.339717982545027e-06,2.0245290621695954e-10,1,1,1,0,0,0.9999986600795646,risk,0.14658911757256776,0
shuffled_history-001-fairness,5,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9999995911986884,4.075789173708246e-07,1.2223942232373098e-09,1,1,1,0,0,0.9999995911986884,risk,0.11976303267853333,0
shuffled_history-001-fairness,6,shuffled_history,fairness,fairness,fairness,False,,expertise,fairness,0.9993448144004771,0.0006551413942926734,4.420523031991496e-08,1,1,1,0,0,0.9993448144004771,risk,0.267893964632276,0
shuffled_history-001-fairness,7,shuffled_history,fairness,fairness,fairness,False,,expertise,fairness,0.9999999760379586,2.3871350223740955e-08,9.069104332543316e-11,1,1,1,0,0,0.9999999760379586,expertise,0.22544146221681866,0
shuffled_history-001-fairness,8,shuffled_history,fairness,fairness,fairness,False,,fairness,fairness,0.9999687602116494,3.0913437083741434e-05,3.263512669073218e-07,1,1,1,1,1,0.9999687602116494,risk,0.3216731065579393,0
shuffled_history-001-risk,1,shuffled_history,risk,risk,risk,False,,fairness,risk,7.442363297151407e-08,0.9999991540078952,7.715684718392227e-07,1,1,1,0,0,0.9999991540078952,fairness,0.3333333333333333,0
shuffled_history-001-risk,2,shuffled_history,risk,risk,risk,False,,expertise,risk,1.0818197242602034e-06,0.9998942327158145,0.00010468546446119001,1,1,1,0,0,0.9998942327158145,expertise,0.2567070016638839,0
shuffled_history-001-risk,3,shuffled_history,risk,risk,risk,False,,expertise,risk,7.396835058726449e-10,0.9999986573742209,1.3418860956969843e-06,1,1,1,0,0,0.9999986573742209,expertise,0.19158479912636983,0
shuffled_history-001-risk,4,shuffled_history,risk,risk,risk,False,,expertise,risk,2.3046416387794557e-05,0.9999759089752273,1.0446083850211398e-06,1,1,1,0,0,0.9999759089752273,expertise,0.14658911757256773,0
shuffled_history-001-risk,5,shuffled_history,risk,risk,risk,False,,expertise,risk,3.953355977908367e-06,0.9999955220719607,5.245720612535281e-07,1,1,1,0,0,0.9999955220719607,expertise,0.11976303267853332,0
shuffled_history-001-risk,6,shuffled_history,risk,risk,risk,False,,expertise,risk,6.8548050648704284e-09,0.9999999854222195,7.722975547499839e-09,1,1,1,0,0,0.9999999854222195,expertise,0.10515375071078312,0
shuffled_history-001-risk,7,shuffled_history,risk,risk,risk,False,,expertise,risk,1.29599137470522e-06,0.9999940594238028,4.644584822479629e-06,1,1,1,0,0,0.9999940594238028,expertise,0.09758803781213973,0
shuffled_history-001-risk,8,shuffled_history,risk,risk,risk,False,,expertise,risk,1.4084124817284884e-06,0.9995199744370593,0.00047861715045887266,1,1,1,0,0,0.9995199744370593,expertise,0.09377195384516503,0
shuffled_history-002-expertise,1,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,1.6519909892295653e-09,9.58780095615787e-10,0.9999999973892288,1,1,1,0,0,0.9999999973892288,fairness,0.3333333333333333,0
shuffled_history-002-expertise,2,shuffled_history,expertise,expertise,expertise,False,,risk,expertise,1.636155575879018e-08,8.859114082327854e-09,0.9999999747793302,1,1,1,0,0,0.9999999747793302,risk,0.2567070016638839,0
shuffled_history-002-expertise,3,shuffled_history,expertise,expertise,expertise,False,,risk,expertise,2.7051678454523593e-08,4.653199082693395e-08,0.9999999264163307,1,1,1,0,0,0.9999999264163307,risk,0.19158479912636983,0
shuffled_history-002-expertise,4,shuffled_history,expertise,expertise,expertise,False,,risk,expertise,1.0096879705673828e-11,2.6894002682401464e-09,0.9999999973005029,1,1,1,0,0,0.9999999973005029,risk,0.14658911757256776,0
shuffled_history-002-expertise,5,shuffled_history,expertise,expertise,expertise,False,,expertise,expertise,4.1784894847517845e-10,3.167198186929693e-09,0.9999999964149529,1,1,1,1,1,0.9999999964149529,risk,0.2968401136576039,0
shuffled_history-002-expertise,6,shuffled_history,expertise,expertise,expertise,False,,expertise,expertise,1.8371342121567852e-08,1.106055389646898e-06,0.9999988755732683,1,1,1,1,1,0.9999988755732683,expertise,0.4506513241735445,1
shuffled_history-002-expertise,7,shuffled_history,expertise,expertise,expertise,False,,expertise,expertise,4.3950803448631875e-09,1.2092719623633817e-06,0.9999987863329574,1,1,1,1,1,0.9999987863329574,expertise,0.5889449651960914,1
shuffled_history-002-expertise,8,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,1.498315700973577e-08,4.932267792214098e-10,0.9999999845236163,1,1,1,0,0,0.9999999845236163,risk,0.30515108378752476,0
shuffled_history-002-fairness,1,shuffled_history,fairness,fairness,fairness,False,,expertise,fairness,0.9999863833787556,1.0706405882780577e-05,2.9102153616816504e-06,1,1,1,0,0,0.9999863833787556,fairness,0.3333333333333333,1
shuffled_history-002-fairness,2,shuffled_history,fairness,fairness,fairness,False,,expertise,fairness,0.9999977881933431,2.0083981287926785e-06,2.0340852809984155e-07,1,1,1,0,0,0.9999977881933431,expertise,0.2567070016638839,0
shuffled_history-002-fairness,3,shuffled_history,fairness,fairness,fairness,False,,fairness,fairness,0.9967794477225976,0.003219562090757617,9.901866448596098e-07,1,1,1,1,1,0.9967794477225976,fairness,0.38106605675835653,1
shuffled_history-002-fairness,4,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9980294159476774,0.0009996378917150161,0.0009709461606076293,1,1,1,0,0,0.9980294159476774,risk,0.18228844331157296,0
shuffled_history-002-fairness,5,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9996352290320732,0.0003640885031768542,6.824647498946054e-07,1,1,1,0,0,0.9996352290320732,risk,0.15015707123367775,0
shuffled_history-002-fairness,6,shuffled_history,fairness,fairness,fairness,False,,expertise,fairness,0.9999701088251274,1.3118227976703849e-05,1.6772946895720546e-05,1,1,1,0,0,0.9999701088251274,expertise,0.27588419080213084,0
shuffled_history-002-fairness,7,shuffled_history,fairness,fairness,fairness,False,,fairness,fairness,0.999914942601653,8.220629157873013e-05,2.85110676826574e-06,1,1,1,1,1,0.999914942601653,risk,0.3740829943271017,0
shuffled_history-002-fairness,8,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9999997214204633,2.463732995826957e-07,3.220623716273753e-08,1,1,1,0,0,0.9999997214204633,risk,0.17900321758923377,0
shuffled_history-002-risk,1,shuffled_history,risk,risk,risk,False,,risk,risk,9.881075379519127e-09,0.9999998961924684,9.39264562844021e-08,1,1,1,1,1,0.9999998961924684,fairness,0.3333333333333333,0
shuffled_history-002-risk,2,shuffled_history,risk,risk,risk,False,,risk,risk,1.3333722426149309e-09,0.9999999072872897,9.137933803952247e-08,1,1,1,1,1,0.9999999072872897,risk,0.48658599667223235,1
shuffled_history-002-risk,3,shuffled_history,risk,risk,risk,False,,expertise,risk,9.898507689829768e-07,0.9999989352535285,7.489570252979095e-08,1,1,1,0,0,0.9999989352535285,fairness,0.23786788648328705,0
shuffled_history-002-risk,4,shuffled_history,risk,risk,risk,False,,expertise,risk,4.24380326237322e-06,0.9999844165581825,1.1339638554967916e-05,1,1,1,0,0,0.9999844165581825,expertise,0.1920073055340466,0
shuffled_history-002-risk,5,shuffled_history,risk,risk,risk,False,,expertise,risk,0.0005455399247890107,0.9994492123582203,5.247716990535724e-06,1,1,1,0,0,0.9994492123582203,expertise,0.15264767905601617,0
shuffled_history-002-risk,6,shuffled_history,risk,risk,risk,False,,expertise,risk,1.0549942240368676e-06,0.9959182014418513,0.004080743563924521,1,1,1,0,0,0.9959182014418513,expertise,0.1253594480040972,0
shuffled_history-002-risk,7,shuffled_history,risk,risk,risk,False,,fairness,risk,2.3883116668683066e-07,0.9999994356958657,3.2547296763784745e-07,1,1,1,0,0,0.9999994356958657,expertise,0.2670867184415913,0
shuffled_history-002-risk,8,shuffled_history,risk,risk,risk,False,,risk,risk,2.8692720407964088e-06,0.9999960759103743,1.054817584979029e-06,1,1,1,1,1,0.9999960759103743,expertise,0.3390189979141861,0
shuffled_history-003-expertise,1,shuffled_history,expertise,expertise,expertise,False,,risk,expertise,1.0445168677408231e-10,1.5391933093801572e-08,0.9999999845036152,1,1,1,0,0,0.9999999845036152,fairness,0.3333333333333333,0
shuffled_history-003-expertise,2,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,4.3838753998611e-09,7.293907548372942e-07,0.9999992662253698,1,1,1,0,0,0.9999992662253698,fairness,0.16066876426641838,0
shuffled_history-003-expertise,3,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,9.498071157422307e-09,7.907157162090212e-07,0.9999991997862128,1,1,1,0,0,0.9999991997862128,fairness,0.14311207464993175,0
shuffled_history-003-expertise,4,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,1.0036834690123308e-09,2.890746760624976e-08,0.9999999700888489,1,1,1,0,0,0.9999999700888489,fairness,0.12477263419021459,0
shuffled_history-003-expertise,5,shuffled_history,expertise,expertise,expertise,False,,risk,expertise,1.2538676646634103e-09,3.927086941282034e-09,0.9999999948190454,1,1,1,0,0,0.9999999948190454,risk,0.2504258557598469,0
shuffled_history-003-expertise,6,shuffled_history,expertise,expertise,expertise,False,,expertise,expertise,3.8229023812413647e-07,7.32167675857672e-07,0.9999988855420859,1,1,1,1,1,0.9999988855420859,fairness,0.33910182121074395,0
shuffled_history-003-expertise,7,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,3.946953041914452e-10,3.17262048138235e-08,0.9999999678791,1,1,1,0,0,0.9999999678791,fairness,0.16318074200981003,0
shuffled_history-003-expertise,8,shuffled_history,expertise,expertise,expertise,False,,fairness,expertise,5.673365774763948e-08,4.824306789064773e-07,0.9999994608356633,1,1,1,0,0,0.9999994608356633,fairness,0.13397420929302084,0
shuffled_history-003-fairness,1,shuffled_history,fairness,fairness,fairness,False,,expertise,fairness,0.9999999977049279,2.2329232994119544e-09,6.214866121440286e-11,1,1,1,0,0,0.9999999977049279,fairness,0.3333333333333333,1
shuffled_history-003-fairness,2,shuffled_history,fairness,fairness,fairness,False,,fairness,fairness,0.9999907845204321,4.584695625520368e-06,4.630783942440761e-06,1,1,1,1,1,0.9999907845204321,fairness,0.41966561786679085,1
shuffled_history-003-fairness,3,shuffled_history,fairness,fairness,fairness,False,,fairness,fairness,0.9999796178868212,1.826991620835009e-05,2.1121969704354724e-06,1,1,1,1,1,0.9999796178868212,fairness,0.5636798785512066,1
shuffled_history-003-fairness,4,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.9999960569952668,3.918985590765897e-06,2.4019142315365703e-08,1,1,1,0,0,0.9999960569952668,risk,0.28706117143190685,0
shuffled_history-003-fairness,5,shuffled_history,fairness,fairness,fairness,False,,risk,fairness,0.999988566322307,9.24057900525262e-06,2.193098687605314e-06,1,1,1,0,0,0.999988566322307,risk,0.21119839809055554,0
shuffled_history-003-fairness,6,shuffled_history,fairness,fairness,fairness,False,,expertise,fairness,0.9999992221761141,7.524040465464782e-07,2.5419839297617533e-08,1,1,1,0,0,0.9999992221761141,fairness,0.3589045237262565,1
shuffled_history-003-fairness,7,shuffled_history,fairness,fairness,fairness,False,,expertise,fairness,0.9999999777022206,6.740703910301127e-09,1.5557075458714993e-08,1,1,1,0,0,0.9999999777022206,expertise,0.2732910775551192,0
shuffled_history-003-fairness,8,shuffled_history,fairness,fairness,fairness,False,,fairness,fairness,0.999964791824735,2.0310405121843852e-06,3.3177134752903664e-05,1,1,1,1,1,0.999964791824735,fairness,0.4010187804503341,1
shuffled_history-003-risk,1,shuffled_history,risk,risk,risk,False,,fairness,risk,8.680903218770585e-07,0.9999885387659817,1.0593143696319133e-05,1,1,1,0,0,0.9999885387659817,fairness,0.3333333333333333,0
shuffled_history-003-risk,2,shuffled_history,risk,risk,risk,False,,risk,risk,0.00011595185348643409,0.9954857123037588,0.004398335842754724,1,1,1,1,1,0.9954857123037588,risk,0.41966561786679085,1
shuffled_history-003-risk,3,shuffled_history,risk,risk,risk,False,,risk,risk,3.2197141134579274e-05,0.9995340944849,0.00043370837396548357,1,1,1,1,1,0.9995340944849,risk,0.5636798785512066,1
shuffled_history-003-risk,4,shuffled_history,risk,risk,risk,False,,expertise,risk,0.0005541782720072279,0.9993035052371712,0.0001423164908215496,1,1,1,0,0,0.9993035052371712,expertise,0.28706117143190685,0
shuffled_history-003-risk,5,shuffled_history,risk,risk,risk,False,,fairness,risk,6.0623388284927836e-05,0.9999367770240494,2.599587665524632e-06,1,1,1,0,0,0.9999367770240494,risk,0.41074470837568916,1
shuffled_history-003-risk,6,shuffled_history,risk,risk,risk,False,,fairness,risk,0.00010811837504630717,0.9998878628486574,4.018776296362258e-06,1,1,1,0,0,0.9998878628486574,fairness,0.2982367877049469,0
shuffled_history-003-risk,7,shuffled_history,risk,risk,risk,False,,risk,risk,0.00013508373369507145,0.9998323614272872,3.2554839017947844e-05,1,1,1,1,1,0.9998323614272872,risk,0.4472683086735959,1
shuffled_history-003-risk,8,shuffled_history,risk,risk,risk,False,,risk,risk,0.00018866354386208107,0.9997114897910596,9.984666507842516e-05,1,1,1,1,1,0.9997114897910596,risk,0.5862430744471366,1
swap-000-expertise-to-fairness,1,swap,expertise,expertise,fairness,True,-4.0,expertise,expertise,4.0177516288453684e-08,1.0404541020816689e-07,0.9999998557770734,1,1,0,0,1,4.0177516288453684e-08,fairness,0.3333333333333333,1
swap-000-expertise-to-fairness,2,swap,expertise,expertise,fairness,True,-3.0,fairness,expertise,5.445432764126409e-08,4.0159783669064745e-08,0.9999999053858887,1,1,0,1,0,5.445432764126409e-08,fairness,0.41966561786679085,1
swap-000-expertise-to-fairness,3,swap,expertise,expertise,fairness,True,-2.0,risk,expertise,9.627776831703144e-05,1.2223048465051242e-05,0.999891499183218,1,1,0,0,0,9.627776831703144e-05,risk,0.20126933381386136,0
swap-000-expertise-to-fairness,4,swap,expertise,expertise,fairness,True,-1.0,risk,expertise,1.2438733382223416e-08,3.606906968476448e-05,0.999963918491582,1,1,0,0,0,1.2438733382223416e-08,risk,0.15576548347106817,0
swap-000-expertise-to-fairness,5,swap,expertise,expertise,fairness,True,0.0,risk,expertise,9.070873108791774e-07,8.679098321024182e-05,0.9999123019294788,1,1,0,0,0,9.070873108791774e-07,risk,0.1260487159376994,0
swap-000-expertise-to-fairness,6,swap,fairness,expertise,fairness,True,1.0,expertise,fairness,0.9999699468746639,2.98808541571616e-05,1.7227117885214906e-07,1,0,1,0,1,0.9999699468746639,risk,0.2715576264284869,0
swap-000-expertise-to-fairness,7,swap,fairness,expertise,fairness,True,2.0,fairness,fairness,0.999815555460604,0.00018444290400526035,1.6353907776617524e-09,1,0,1,1,0,0.999815555460604,risk,0.33982921526672577,0
swap-000-expertise-to-fairness,8,swap,fairness,expertise,fairness,True,3.0,fairness,fairness,0.9999508801223321,4.8500290436487834e-05,6.195872313812977e-07,1,0,1,1,0,0.9999508801223321,fairness,0.49276052547419796,1
swap-000-expertise-to-fairness,9,swap,fairness,expertise,fairness,True,4.0,fairness,fairness,0.9998997514741327,9.756831674842199e-05,2.68020911887948e-06,1,0,1,1,0,0.9998997514741327,fairness,0.6214769086536513,1
swap-000-expertise-to-fairness,10,swap,fairness,expertise,fairness,True,5.0,fairness,fairness,0.9982919413901943,0.001707709781587635,3.488282181191374e-07,1,0,1,1,0,0.9982919413901943,fairness,0.7097474496522239,1
swap-000-expertise-to-risk,1,swap,expertise,expertise,risk,True,-4.0,risk,expertise,9.396771483494418e-08,1.9761046060159655e-10,0.9999999058346747,1,1,0,1,0,1.9761046060159655e-10,fairness,0.3333333333333333,0
swap-000-expertise-to-risk,2,swap,expertise,expertise,risk,True,-3.0,expertise,expertise,1.008098376747068e-07,1.6374701964084743e-07,0.9999997354431427,1,1,0,0,1,1.6374701964084743e-07,fairness,0.16066876426641838,0
